http://w3id.org/friendshipneverends/ontology/admires,http://w3id.org/friendshipneverends/ontology/predecessor20Years,http://w3id.org/friendshipneverends/ontology/sameplaceofbirth,http://w3id.org/friendshipneverends/ontology/hasBandmate,http://w3id.org/friendshipneverends/ontology/teenagersInTheSameDecade,http://w3id.org/friendshipneverends/ontology/hasAcquaintance,http://w3id.org/friendshipneverends/ontology/predecessor10Years,http://w3id.org/friendshipneverends/ontology/samerecordlabel,http://w3id.org/friendshipneverends/ontology/hasPupil,http://w3id.org/friendshipneverends/ontology/sameinstrument,http://w3id.org/friendshipneverends/ontology/hasMentor,http://w3id.org/friendshipneverends/ontology/samegenre,http://w3id.org/friendshipneverends/ontology/hasAdmirator,http://w3id.org/friendshipneverends/ontology/predecessorMoreThan30Years,http://w3id.org/friendshipneverends/ontology/hasFriend,http://w3id.org/friendshipneverends/ontology/sameeducatedat,http://w3id.org/friendshipneverends/ontology/activeInSamePeriodAs,http://w3id.org/friendshipneverends/ontology/isFriendOf
http://w3id.org/friendshipneverends/ontology/hasFriend,http://w3id.org/friendshipneverends/ontology/predecessor20Years,http://w3id.org/friendshipneverends/ontology/admires,http://w3id.org/friendshipneverends/ontology/hasBandmate,http://w3id.org/friendshipneverends/ontology/teenagersInTheSameDecade,http://w3id.org/friendshipneverends/ontology/hasAcquaintance,http://w3id.org/friendshipneverends/ontology/predecessor10Years,http://w3id.org/friendshipneverends/ontology/samerecordlabel,http://w3id.org/friendshipneverends/ontology/hasPupil,http://w3id.org/friendshipneverends/ontology/sameinstrument,http://w3id.org/friendshipneverends/ontology/hasMentor,http://w3id.org/friendshipneverends/ontology/samegenre,http://w3id.org/friendshipneverends/ontology/hasAdmirator,http://w3id.org/friendshipneverends/ontology/predecessorMoreThan30Years,http://w3id.org/friendshipneverends/ontology/sameplaceofbirth,http://w3id.org/friendshipneverends/ontology/sameeducatedat,http://w3id.org/friendshipneverends/ontology/activeInSamePeriodAs,http://w3id.org/friendshipneverends/ontology/isFriendOf
